0	96
1	77
2	98
3	0
4	37413072
5	0
6	37413680
7	0
8	5495656
9	0
10	0
11	1
12	37413648
13	0
14	9720352
15	1836017711
16	1752837989
17	1700933481
18	1835557742
19	1936421473
20	1162892079
21	910897731
22	1852138031
23	1886611555
24	1127179109
25	808605008
26	875509296
27	1731081524
28	1802330735
29	1769300527
30	1815045228
31	1601204079
32	1836017711
33	1752837989
34	1700933481
35	1835557742
36	1936421473
37	1162892079
38	910897731
39	1852138031
40	1886611555
41	1127179109
42	808605008
43	875509296
44	1731081524
45	1802330735
46	1769300527
47	1815045228
48	1601204079
49	1920235621
50	1769235297
51	1697607279
52	1852401518
53	1852387173
54	796161392
55	1684104562
56	778530409
57	1701076835
58	1684956518
59	1768709938
60	825320814
61	828323641
62	1920233518
63	1701995876
64	1953853286
65	1601332480
66	1702260589
67	1768710003
68	859071854
69	828323634
70	1953853230
71	1718313728
72	1600941161
73	1701734764
74	808465971
75	1747857759
76	86649344
77	0
78	1
79	0
80	33204
81	1717986871
82	845375078
83	808596274
84	0
85	1836017711
86	1752837989
87	1700933481
88	1835557742
89	1936421473
90	1162892079
91	910897731
92	1852138031
93	1886611555
94	1127179109
95	808605008
96	875509296
97	1731081524
98	1802330735
99	1769300527
100	1815045228
101	1601204079
102	1920235621
103	1769235297
104	1697607279
105	1852401518
106	1852387173
107	796161392
108	1635017060
109	1701603654
110	1634038319
111	1735289188
112	1683972910
113	1852139109
114	1818178660
115	828730985
116	1597059638
117	1768697393
118	1680765794
119	29793
120	37412912
121	0
122	150
123	0
124	-134238208
125	32767
126	1
127	0
128	5655522
129	0
130	0
131	0
132	37412912
133	0
134	0
135	0
136	37412912
137	0
138	0
139	0
140	1836017711
141	1752837989
142	1700933481
143	1835557742
144	1936421473
145	1162892079
146	910897731
147	1852138031
148	1886611555
149	1127179109
150	808605008
151	875509296
152	1731081524
153	1802330735
154	1769300527
155	1815045228
156	1601204079
157	1836017711
158	1752837989
159	1700933481
160	1835557742
161	1936421473
162	1162892079
163	910897731
164	1852138031
165	1886611555
166	1127179109
167	808605008
168	875509296
169	1731081524
170	1802330735
171	1769300527
172	1815045228
173	1601204079
174	1920235621
175	1769235297
176	1697607279
177	1852401518
178	1852387173
179	796161392
180	1635017060
181	1701603654
182	1634038319
183	1735289188
184	1683972910
185	1852139109
186	1818178148
187	828730985
188	1597454641
189	1768697393
190	1680765794
191	1694528609
192	1768710003
193	859071854
194	828323634
195	1920233518
196	0
197	0
198	12728184
199	0
200	12728200
201	0
202	-58792
203	32767
204	0
205	0
206	0
207	0
208	2
209	0
210	-58792
211	32767
212	1
213	0
214	95
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	37415440
223	0
224	-1
225	0
226	-59017
227	32767
228	0
229	0
230	12723720
231	0
232	12723736
233	0
234	64
235	0
236	1
237	0
238	0
239	0
240	64
