0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	4142910214
22	0	4289456495
23	0	462648312
24	0	2998512693
25	0	1557090387
26	0	2850542218
27	0	1642394354
28	0	524772938
29	0	2911760136
30	0	238529690
31	0	2902546229
32	0	727324658
33	0	2232626442
34	0	471557667
35	0	3739575940
36	0	3929379224
37	0	54064949
38	0	1333846346
39	0	2520472477
40	0	3107390268
41	0	747491362
42	0	2499489508
43	0	818568772
44	0	2013908057
45	0	3558756606
46	0	2494521938
47	0	2774930183
48	0	1801239183
49	0	2230233176
50	0	2011149711
51	0	1222602007
52	0	2258019604
53	0	2433246604
54	0	3744236373
55	0	1024297915
56	0	34827628
57	0	3302324153
58	0	3295090170
59	0	953970082
60	0	2212051361
61	0	2512362479
62	0	900351946
63	0	894803041
64	0	1401547596
65	0	488951814
66	0	3582578493
67	0	3678763802
68	0	2452294869
69	0	365940453
70	0	3830995052
71	0	4150296859
72	0	1560225083
73	0	606169344
74	0	49851740
75	0	2582586191
76	0	1916179396
77	0	1038029882
78	0	2188292142
79	0	484923388
80	0	4167962352
81	0	1285090249
82	0	3065302921
83	0	2953075192
84	0	1654561432
85	0	3576931005
86	0	3118593306
87	0	4263916488
88	0	115726445
89	0	4031897835
90	0	63193830
91	0	1703588555
92	0	593763962
93	0	1566323321
94	0	2488386083
95	0	842814463
96	0	682156513
97	0	290008195
98	0	198778932
99	0	708363078
100	0	309024878
101	0	2069529382
102	0	1599767751
103	0	834483500
104	0	199755944
105	0	2469801840
106	0	2286538624
107	0	3898410371
108	0	1182634497
109	0	194699520
110	0	3677993178
111	0	3423145147
112	0	3057661336
113	0	2111752985
114	0	1926145709
115	0	821994023
116	0	1860794540
117	0	444985724
118	0	1835016588
119	0	2092426279
120	0	490220860
121	0	4231403185
122	0	1533452247
123	0	1949112334
124	0	3713574450
125	0	1937454149
126	0	158103967
127	0	1750777531
128	0	1649491010
129	0	3293604313
130	0	2934996519
131	0	3777115461
132	0	2338370979
133	0	3202673392
134	0	1738862781
135	0	297630440
136	0	1805191990
137	0	823107071
138	0	3006774711
139	0	2912483522
140	0	3696358710
141	0	2382311658
142	0	1748751173
143	0	3526514278
144	0	718862989
145	0	1515459358
146	0	2454381114
147	0	140112014
148	0	4216796421
149	0	3298681942
150	0	1768157784
151	0	4026861690
152	0	4128185302
153	0	2332285651
154	0	3443755722
155	0	2537208481
156	0	949735847
157	0	3739928291
158	0	2584380109
159	0	3717450179
160	0	3001267667
161	0	2921508522
162	0	1301906205
163	0	3393363699
164	0	2071934316
165	0	3898814045
166	0	2114975299
167	0	99007232
168	0	4024904504
169	0	96104202
170	0	908530462
171	0	2308284365
172	0	2522532009
173	0	474111823
174	0	3680178348
175	0	2758445405
176	0	1500330262
177	0	4293268355
178	0	2205300605
179	0	2016268410
180	0	2810630622
181	0	48499316
182	0	3600946028
183	0	4270904338
184	0	901397899
185	0	2055750093
186	0	4067240172
187	0	1148739505
188	0	2933414936
189	0	2257285950
190	0	1064932344
191	0	2014823194
192	0	1823814514
193	0	443802898
194	0	531104490
195	0	1844955078
196	0	3548224379
197	0	3195667240
198	0	2091235865
199	0	998376098
200	0	1090089637
201	0	3201401393
202	0	1298044669
203	0	3997646868
204	0	1040359246
205	0	3961523683
206	0	3087930055
207	0	3936493875
208	0	2581999892
209	0	4249477745
210	0	1293052712
211	0	3255599175
212	0	356810847
213	0	4132846778
214	0	4182403667
215	0	1308025764
216	0	3445558355
217	0	699231065
218	0	1007322003
219	0	3529801519
220	0	835683598
221	0	3358009521
222	0	4039851275
223	0	3667990414
224	0	1100865543
225	0	3680696020
226	0	3530920680
227	0	1479744265
228	0	1017412961
229	0	1037670748
230	0	438158575
231	0	3520529460
232	0	3991966646
233	0	3666621129
234	0	2966970777
235	0	1370276117
236	0	1758862660
237	0	942483198
238	0	675241130
239	0	39246583
240	0	2986122576
241	0	4262103513
242	0	3559041818
243	0	3523349951
244	0	2089443716
245	0	495706642
246	0	2127451811
247	0	2389341893
248	0	3804616926
249	0	357093451
250	0	3078756050
251	0	2573381845
252	0	747211145
253	0	3847644609
254	0	3540093806
255	0	1693655061
256	0	3384316373
257	0	1945274729
258	0	3362102462
259	0	2556599744
260	0	2588305194
261	0	1260527377
262	0	2660524181
263	0	2788175552
264	0	3843984893
265	0	2783509541
266	0	201947302
267	0	2587965635
268	0	3474574140
269	0	917474815
270	0	178656120
271	0	1344002797
272	0	359911465
273	0	3031088641
274	0	2918488604
275	0	3631648695
276	0	3787171324
277	0	1180922785
278	0	3932391719
279	0	794897511
280	0	316314033
281	0	488154059
282	0	2469169787
283	0	3188977942
284	0	279568991
285	0	2169371173
286	0	1431543404
287	0	4098661765
288	0	302708164
289	0	165112411
290	0	4093534233
291	0	2966226594
292	0	487303705
293	0	1396228598
294	0	491389036
295	0	2688931079
296	0	637135912
297	0	2328241159
298	0	3405599145
299	0	1315499739
300	0	2213312623
301	0	505855614
302	0	2834980893
303	0	549079602
304	0	831387003
305	0	1897648967
306	0	448474473
307	0	2717395990
308	0	111801815
309	0	191772206
310	0	3152955803
311	0	288171428
312	0	2630519436
313	0	1874499389
314	0	65810302
315	0	3834627584
316	0	150743125
317	0	2879148299
318	0	1227734810
319	0	3164779235
320	0	812412254
321	0	2211788958
322	0	1034947739
323	0	1827039241
324	0	360167793
325	0	715414821
326	0	3014794883
327	0	1666036910
328	0	2155328623
329	0	2718039150
330	0	3868224404
331	0	3577784169
332	0	50061868
333	0	3327911117
334	0	634426208
335	0	3158341375
336	0	3443963460
337	0	1666607258
338	0	1768190491
339	0	403434445
340	0	2291211404
341	0	2407677501
342	0	2845562436
343	0	205287690
344	0	2843208556
345	0	3983207870
346	0	266912068
347	0	3687937579
348	0	1401503163
349	0	1369467445
350	0	1877136023
351	0	625940863
352	0	1940111971
353	0	2741701940
354	0	2146083283
355	0	3666495770
356	0	1531083354
357	0	4122111923
358	0	493577266
359	0	812553159
360	0	42233839
361	0	1172157049
362	0	3736421923
363	0	4146413839
364	0	575296688
365	0	3532762805
366	0	3031872201
367	0	3170714762
368	0	3719989790
369	0	450508761
370	0	1884498778
371	0	4208140742
372	0	2300864164
373	0	1591020930
374	0	1408012131
375	0	1785762693
376	0	3542043301
377	0	1075396014
378	0	1814294927
379	0	2816910041
380	0	2335668058
381	0	4005228826
382	0	1549374326
383	0	3988350815
384	0	3159824019
385	0	3438024290
386	0	1703147485
387	0	3323029197
388	0	1905743401
389	0	616122201
390	0	270169774
391	0	1162710525
392	0	174270146
393	0	2986148191
394	0	4089170238
395	0	3809627301
396	0	2620195486
397	0	1749010417
398	0	4224505693
