0	25
1	64
2	24
3	0
4	-61552
5	32767
6	196
7	0
8	0
9	0
10	-61616
11	32767
12	4
13	0
14	-62016
15	32767
16	-61616
17	32767
18	-62016
19	32767
20	37416752
21	0
22	-67376
23	32767
24	0
25	0
26	5655589
27	0
28	37416752
29	0
30	-67376
31	32767
32	37416752
33	0
34	0
35	0
36	12722976
37	0
38	12722992
39	0
40	43
41	32767
42	1
43	0
44	-1
45	0
46	2
47	0
48	43
49	0
